Mean_Rainfall,Mean_Temp,Actual_Depth,Actual_Flow_Rate,Date
2.5142857142857142,18.03968253968254,-132.28904761904766,-7.03188900289751,2000-09-14
2.91047619047619,17.829365079365076,-130.72333333333333,-7.1313618838225015,2000-09-15
1.0323809523809522,17.725396825396825,-130.38746031746032,-7.0186208376525006,2000-09-16
1.5038095238095237,19.709523809523812,-131.09634920634923,-7.330911531620001,2000-09-17
0.8438095238095238,18.251587301587303,-130.96031746031744,-7.2748556932175035,2000-09-18
1.12,17.76746031746032,-129.40603174603174,-6.107659136090001,2000-09-19
3.1047619047619053,18.798412698412694,-131.194126984127,-7.153445467875008,2000-09-20
4.113333333333332,14.973809523809523,-131.14984126984126,-7.40102579830501,2000-09-21
3.822857142857143,16.02698412698413,-129.65285714285713,-6.9399368050574965,2000-09-22
1.8400000000000003,16.607142857142854,-130.1209523809524,-7.011105773515,2000-09-23
3.432380952380953,15.383333333333335,-131.20746031746032,-7.132733644817508,2000-09-24
2.785714285714285,16.046031746031748,-129.66174603174605,-6.1725328561774955,2000-09-25
2.0352380952380953,17.49920634920635,-130.26333333333335,-7.290791127449992,2000-09-26
0.5466666666666666,18.396031746031746,-130.08079365079368,-7.316805874769992,2000-09-27
0.9647619047619047,17.25873015873016,-131.17444444444445,-7.200614605347512,2000-09-28
3.127619047619048,15.65873015873016,-130.65111111111113,-7.422609671199999,2000-09-29
3.177142857142857,13.779365079365078,-130.99666666666667,-7.429434186157502,2000-09-30
2.933333333333333,4.39047619047619,-131.0152380952381,-7.181083685552499,2000-10-01
4.412380952380952,3.1603174603174597,-130.4777777777778,-7.403016211839997,2000-10-02
3.6638095238095234,7.537301587301588,-130.32571428571427,-7.313540595412494,2000-10-03
3.6447619047619044,6.792063492063492,-130.51396825396824,-7.436284625307495,2000-10-04
1.099047619047619,18.23730158730159,-131.26238095238094,-7.205284642570014,2000-10-05
1.5038095238095237,19.709523809523812,-131.2953968253968,-7.446459985207502,2000-10-06
2.468571428571429,17.456349206349202,-130.79063492063494,-7.530429624067509,2000-10-07
0.4523809523809524,21.39285714285715,-130.74825396825395,-7.424215731825007,2000-10-08
1.5295238095238095,17.5984126984127,-130.08301587301585,-7.586124425659996,2000-10-09
8.568571428571428,10.499206349206348,-130.6679365079365,-7.353543627315,2000-10-10
8.39047619047619,6.5658730158730165,-132.73412698412696,-6.426524133877507,2000-10-11
3.6638095238095234,7.537301587301588,-130.69603174603176,-7.434962138054997,2000-10-12
3.8952380952380947,18.9484126984127,-130.70920634920637,-7.3744997052725,2000-10-13
2.7942857142857145,19.021428571428572,-130.57333333333335,-7.463292478327496,2000-10-14
4.656190476190476,13.595238095238095,-130.24809523809526,-6.885436874819997,2000-10-15
5.222857142857142,10.765079365079364,-130.57666666666663,-7.053954122922502,2000-10-16
4.320952380952382,10.34126984126984,-131.36126984126986,-7.413419773032497,2000-10-17
1.9857142857142858,10.619841269841269,-131.55682539682542,-7.316392395367504,2000-10-18
2.4628571428571426,11.568253968253968,-131.83539682539683,-6.884743984500006,2000-10-19
8.989523809523808,11.282539682539683,-130.08079365079368,-7.316805874769992,2000-10-20
5.200952380952381,13.594444444444443,-131.3020634920635,-7.356346196444999,2000-10-21
2.89047619047619,12.637301587301586,-130.34936507936507,-7.316176113489993,2000-10-22
3.927619047619048,12.495238095238093,-131.2593650793651,-7.569790022504996,2000-10-23
2.6171428571428565,11.746031746031747,-131.25825396825397,-7.520573376120006,2000-10-24
4.180952380952382,10.585714285714284,-130.00031746031752,-7.303000443067492,2000-10-25
1.9485714285714284,11.501587301587302,-131.2593650793651,-7.569790022504996,2000-10-26
3.9285714285714284,12.066666666666665,-130.50380952380954,-7.396348048979997,2000-10-27
2.5980952380952385,13.062698412698412,-130.1993650793651,-7.436226667707495,2000-10-28
4.80952380952381,13.011111111111108,-131.11523809523808,-7.137223663347508,2000-10-29
4.222857142857142,11.313492063492063,-130.1679365079365,-7.3530376713249925,2000-10-30
2.7752380952380946,12.76904761904762,-132.28047619047618,-6.848473006090002,2000-10-31
3.2114285714285713,1.0325396825396826,-130.6836507936508,-7.940598930047502,2000-11-01
5.9438095238095245,3.4190476190476193,-130.35031746031748,-7.385426756600001,2000-11-02
4.780952380952381,8.046031746031746,-131.30380952380955,-7.054179389122501,2000-11-03
4.0685714285714285,7.088095238095238,-131.15952380952385,-7.2973238447575,2000-11-04
0.9647619047619047,17.25873015873016,-130.32523809523806,-7.331549750327496,2000-11-05
6.599047619047619,15.985714285714286,-131.73126984126986,-7.227930175020005,2000-11-06
4.645714285714286,16.204761904761906,-131.064126984127,-7.192011657507511,2000-11-07
0.024761904761904763,22.502380952380946,-131.23365079365075,-7.169056876277513,2000-11-08
6.661904761904762,16.88333333333333,-129.75317460317459,-7.352039150342496,2000-11-09
1.9857142857142858,10.619841269841269,-130.07761904761907,-7.468730305199994,2000-11-10
3.0095238095238095,6.845238095238096,-130.90714285714284,-7.930585213060002,2000-11-11
5.130476190476191,8.65,-129.71841269841272,-7.106188239457492,2000-11-12
6.89047619047619,12.000793650793648,-131.13523809523807,-7.364773654827511,2000-11-13
5.252380952380953,11.816666666666668,-130.14587301587304,-6.992975278490001,2000-11-14
3.0228571428571427,11.038095238095238,-129.48587301587307,-6.115777582900003,2000-11-15
6.89047619047619,12.000793650793648,-130.5561904761905,-7.089544275737504,2000-11-16
5.119047619047619,9.254761904761905,-130.89269841269845,-7.112548584587506,2000-11-17
8.414285714285715,5.515873015873016,-131.26063492063494,-7.04560151448751,2000-11-18
10.890476190476189,5.534920634920635,-130.30888888888887,-7.058964212365,2000-11-19
3.4609523809523814,7.14920634920635,-130.80952380952382,-7.423293105650001,2000-11-20
9.897142857142859,6.495238095238096,-130.7263492063492,-7.404559737707499,2000-11-21
6.160952380952381,6.276190476190476,-130.97031746031746,-7.612741425730008,2000-11-22
5.524761904761904,5.990476190476191,-131.37349206349208,-7.222238039675007,2000-11-23
3.6533333333333338,7.328571428571428,-130.1353968253968,-7.455950868827495,2000-11-24
2.776190476190476,6.203968253968253,-131.35952380952378,-7.168916927282512,2000-11-25
4.332380952380952,6.966666666666668,-131.73126984126986,-7.227930175020005,2000-11-26
4.303809523809524,5.087301587301588,-130.45841269841267,-7.386417121899997,2000-11-27
2.337142857142857,5.706349206349206,-129.34904761904764,-6.1504748427774985,2000-11-28
4.736190476190477,9.72936507936508,-130.3142857142857,-7.441555223482496,2000-11-29
4.348571428571429,9.480952380952381,-130.87301587301587,-7.4196332458225,2000-11-30
3.823809523809524,3.65,-132.40571428571428,-6.680954904365006,2000-12-01
