Date,Mean_Rainfall,Mean_Temp,Actual_Flow_Rate,Actual_Lake_Level
61,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
62,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
63,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
64,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
65,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
66,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
67,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
68,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
69,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
70,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
71,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
72,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
73,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
74,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
75,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
76,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
77,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
78,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
79,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
80,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
81,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
82,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
83,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
84,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
85,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
86,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
87,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
88,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
89,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
90,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
91,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
92,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
93,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
94,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
95,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
96,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
97,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
98,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
99,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
100,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
101,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
102,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
103,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
104,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
105,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
106,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
107,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
108,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
109,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
110,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
111,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
112,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
113,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
114,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
115,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
116,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
117,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
118,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
119,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
120,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
121,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
122,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
123,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
124,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
125,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
126,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
127,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
128,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
129,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
130,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
131,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
132,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
133,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
134,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
135,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
136,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
137,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
138,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
139,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
140,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
141,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
142,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
143,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
144,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
145,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
146,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
147,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
148,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
149,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
150,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
151,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
152,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
153,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
154,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
155,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
156,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
157,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
158,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
159,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
160,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
161,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
162,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
163,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
164,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
165,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
166,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
167,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
168,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
169,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
170,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
171,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
172,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
173,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
174,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
175,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
176,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
177,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
178,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
179,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
180,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
181,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
182,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
183,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
184,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
185,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
186,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
187,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
188,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
189,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
190,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
191,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
192,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
193,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
194,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
195,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
196,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
197,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
198,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
199,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
200,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
201,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
202,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
203,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
204,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
205,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
206,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
207,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
208,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
209,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
210,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
211,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
212,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
213,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
214,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
215,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
216,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
217,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
218,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
219,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
220,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
221,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
222,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
223,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
224,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
225,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
226,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
227,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
228,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
229,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
230,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
231,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
232,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
233,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
234,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
235,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
236,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
237,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
238,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
239,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
240,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
241,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
242,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
243,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
244,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
245,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
246,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
247,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
248,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
249,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
250,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
251,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
252,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
253,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
254,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
255,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
256,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
257,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
258,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
259,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
260,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
261,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
262,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
263,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
264,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
265,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
266,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
267,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
268,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
269,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
270,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
271,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
272,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
273,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
274,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
275,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
276,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
277,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
278,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
279,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
280,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
281,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
282,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
283,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
284,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
285,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
286,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
287,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
288,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
289,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
290,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
291,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
292,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
293,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
294,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
295,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
296,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
297,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
298,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
299,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
300,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
301,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
302,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
303,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
304,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
305,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
306,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
307,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
308,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
309,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
310,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
311,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
312,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
313,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
314,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
315,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
316,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
317,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
318,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
319,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
320,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
321,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
322,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
323,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
324,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
325,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
326,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
327,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
328,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
329,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
330,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
331,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
332,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
333,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
334,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
335,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
336,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
337,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
338,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
339,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
340,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
341,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
342,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
343,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
344,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
345,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
346,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
347,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
348,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
349,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
350,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
351,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
352,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
353,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
354,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
355,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
356,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
357,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
358,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
359,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
360,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
361,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
362,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
363,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
364,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
365,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
366,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
367,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
368,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
369,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
370,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
371,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
372,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
373,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
374,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
375,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
376,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
377,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
378,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
379,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
380,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
381,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
382,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
383,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
384,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
385,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
386,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
387,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
388,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
389,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
390,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
391,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
392,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
393,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
394,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
395,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
396,2.8573116495187523,14.530141078838177,2.578255395683448,249.60674460431667
