Mean_Rainfall,Mean_Temp,Actual_Depth,Actual_Volume,Actual_Hydrometry,Date
0.8866666666666667,12.0,-6.13248,-7752.911011944445,-0.15500000000000003,1998-04-06
0.831111111111111,10.649999999999999,-6.112859999999999,-8252.404068111111,-0.27361111111111114,1998-04-07
0.8788888888888888,12.35,-6.10546,-8097.566094888889,-0.3419444444444444,1998-04-08
0.888888888888889,12.2,-6.110479999999998,-8252.404068111111,-0.27305555555555555,1998-04-09
0.41222222222222227,7.275,-6.157579999999999,-7974.716284533332,-0.39416666666666667,1998-04-10
0.8377777777777776,8.425,-6.13338,-7836.651127544445,-0.24694444444444447,1998-04-11
4.084444444444445,4.0,-6.0907599999999995,-7748.858465388888,-0.08166666666666669,1998-04-12
7.348888888888889,4.45,-6.012959999999999,-8299.253323211111,-0.05055555555555555,1998-04-13
7.716666666666667,3.8125,-6.166640000000001,-7805.910089388888,-0.19333333333333333,1998-04-14
7.263333333333334,4.112500000000001,-6.13248,-7752.911011944445,-0.15500000000000003,1998-04-15
3.5166666666666666,5.525,-6.149219999999999,-7749.725213011111,-0.18361111111111109,1998-04-16
5.749999999999999,4.9,-6.148020000000001,-7732.061539677778,-0.1525,1998-04-17
5.187777777777778,4.75,-6.1409400000000005,-7666.749779722222,-0.20055555555555554,1998-04-18
5.187777777777777,4.6375,-6.087300000000001,-7676.5451529111115,-0.25999999999999995,1998-04-19
3.900000000000001,5.3375,-6.093320000000001,-7660.032326855556,-0.2630555555555556,1998-04-20
3.5166666666666666,5.5375,-6.157579999999999,-7974.716284533332,-0.39416666666666667,1998-04-21
2.054444444444445,6.325,-6.153759999999999,-8153.330271233333,-0.3986111111111111,1998-04-22
1.2022222222222223,7.55,-6.093039999999999,-7796.297313233334,-0.30861111111111106,1998-04-23
0.9066666666666666,7.6875,-5.98318,-7746.588704211109,-0.2930555555555556,1998-04-24
0.9111111111111111,8.1375,-6.104760000000001,-7994.375837633333,-0.2927777777777778,1998-04-25
0.9099999999999999,8.2375,-6.10632,-8097.566094888889,-0.34194444444444444,1998-04-26
0.9133333333333333,7.6,-6.10752,-8097.566094888889,-0.2916666666666666,1998-04-27
0.36000000000000004,6.4375,-6.079280000000001,-8097.566094888889,-0.2808333333333334,1998-04-28
2.4822222222222226,5.875,-6.069560000000001,-8085.7129120888885,-0.2822222222222222,1998-04-29
2.9911111111111115,5.2375,-6.087179999999998,-8016.105049733333,-0.25555555555555554,1998-04-30
0.7911111111111111,0.0,-6.1623600000000005,-8110.0099067111105,-0.2688888888888889,1998-05-03
0.42777777777777776,7.1625,-6.0602800000000006,-7812.676448504443,-0.0686111111111111,1998-05-04
1.8400000000000005,7.8374999999999995,-6.157059999999999,-7715.808853877778,0.01194444444444448,1998-05-05
0.8788888888888888,12.9625,-6.132160000000001,-7651.097257833333,-0.21472222222222215,1998-05-06
0.8322222222222223,11.1,-6.079499999999999,-8016.105049733333,-0.2525,1998-05-07
0.8788888888888888,12.475,-6.0749200000000005,-7944.667228611111,-0.27749999999999997,1998-05-08
0.8899999999999999,11.3375,-6.110479999999998,-8252.404068111111,-0.2730555555555556,1998-05-09
0.9077777777777778,7.8875,-6.1029,-7949.196179511111,-0.35833333333333334,1998-05-10
0.41555555555555557,7.05,-6.12426,-7651.097257833333,-0.21138888888888888,1998-05-11
3.215555555555555,3.4,-6.05492,-7726.490703255555,-0.09388888888888891,1998-05-12
0.8322222222222223,11.05,-6.009739999999998,-8340.370803055555,-0.023333333333333345,1998-05-13
0.8322222222222223,10.7375,-6.10356,-7994.375837633333,-0.34027777777777773,1998-05-14
0.8333333333333333,10.6875,-6.068740000000001,-7796.297313233334,-0.3261111111111111,1998-05-15
0.8366666666666667,9.325,-6.07052,-7679.931580188888,-0.2636111111111111,1998-05-16
0.8322222222222221,8.1875,-6.068740000000001,-7796.297313233334,-0.3283333333333333,1998-05-17
1.3222222222222222,7.375,-6.0623200000000015,-7727.279180855556,-0.23222222222222227,1998-05-18
0.8333333333333333,7.8125,-6.072240000000001,-7822.602163633332,-0.2625,1998-05-19
0.8377777777777776,8.825,-6.078420000000001,-8097.566094888891,-0.28055555555555556,1998-05-20
0.8377777777777776,8.775,-6.112859999999999,-8252.404068111111,-0.27361111111111114,1998-05-21
1.7955555555555551,8.1,-6.150779999999998,-8307.365861844442,-0.2880555555555556,1998-05-22
0.9155555555555555,8.600000000000001,-6.132259999999998,-8149.767604044447,-0.2736111111111111,1998-05-23
0.8377777777777776,8.5125,-6.12052,-8254.699641444446,-0.26944444444444443,1998-05-24
1.7966666666666664,7.9375,-6.132979999999999,-8254.699641444446,-0.27361111111111114,1998-05-25
1.8400000000000003,7.8375,-6.1116399999999995,-8179.275912,-0.26750000000000007,1998-05-26
1.7944444444444443,8.7625,-6.122299999999998,-8176.980338666666,-0.27361111111111114,1998-05-27
0.8344444444444443,7.987500000000001,-6.112859999999999,-8252.404068111111,-0.27361111111111114,1998-05-28
1.7966666666666669,8.075,-6.1116399999999995,-8179.275912000002,-0.2691666666666667,1998-05-29
1.7966666666666664,8.1125,-6.078420000000001,-8097.566094888891,-0.2805555555555555,1998-05-30
0.8322222222222221,8.0375,-6.115400000000001,-8165.275623288889,-0.26888888888888884,1998-05-31
2.957777777777778,2.5125,-6.087179999999998,-8016.105049733333,-0.25555555555555554,1998-06-03
0.39555555555555555,6.125,-6.158720000000001,-7770.275060333333,-0.035555555555555576,1998-06-04
1.7988888888888888,7.737500000000001,-6.14902,-7802.183405366666,-0.03611111111111111,1998-06-05
0.881111111111111,12.7875,-6.084919999999999,-7711.546760411109,-0.24388888888888888,1998-06-06
0.8322222222222223,11.2375,-6.09586,-7660.032326855554,-0.2663888888888889,1998-06-07
0.881111111111111,13.0125,-6.06358,-7899.837600233333,-0.22166666666666673,1998-06-08
0.8333333333333333,10.6625,-6.150779999999998,-8307.365861844442,-0.2880555555555556,1998-06-09
0.9111111111111111,8.325,-6.10356,-7994.375837633333,-0.3402777777777778,1998-06-10
0.39333333333333337,6.2375,-6.135760000000001,-7847.019459866667,-0.1858333333333333,1998-06-11
0.2833333333333333,2.2874999999999996,-6.103959999999999,-8057.176227926665,-0.18305555555555555,1998-06-12
2.0855555555555556,7.65,-5.980259999999997,-8330.338196833334,-0.055555555555555525,1998-06-13
1.7988888888888888,7.7375,-6.1414599999999995,-8307.365861844442,-0.3052777777777778,1998-06-14
1.7966666666666664,8.0625,-6.095859999999999,-8271.337360555557,-0.26583333333333337,1998-06-15
1.7944444444444443,8.3875,-6.11322,-8271.337360555557,-0.26916666666666667,1998-06-16
1.793333333333333,8.525,-6.12052,-8254.699641444444,-0.2691666666666667,1998-06-17
0.8344444444444445,9.3125,-6.112859999999999,-8252.404068111111,-0.27361111111111114,1998-06-18
0.8322222222222223,9.8125,-6.12052,-8254.699641444446,-0.2691666666666668,1998-06-19
0.8333333333333333,10.675,-6.1140599999999985,-8012.376757011111,-0.265,1998-06-20
0.8333333333333333,10.675,-6.11946,-8201.683051566666,-0.2655555555555555,1998-06-21
0.831111111111111,10.325,-6.11946,-8201.683051566666,-0.2655555555555555,1998-06-22
0.831111111111111,10.4375,-6.069560000000001,-8085.7129120888885,-0.2822222222222222,1998-06-23
0.8322222222222223,10.825,-6.098479999999999,-8127.271729644444,-0.21250000000000002,1998-06-24
0.8322222222222223,11.1375,-6.10102,-8195.913631111112,-0.25944444444444437,1998-06-25
0.8322222222222223,11.3125,-6.1140599999999985,-8012.376757011109,-0.26694444444444443,1998-06-26
0.8322222222222223,11.4375,-6.1140799999999995,-8271.290913922221,-0.2975,1998-06-27
0.8877777777777777,11.5125,-6.117579999999999,-8147.274703911113,-0.34916666666666674,1998-06-28
0.8866666666666667,11.9375,-6.113580000000001,-7995.47762568889,-0.32166666666666666,1998-06-29
0.8866666666666667,12.125,-6.110499999999999,-7705.4911930888875,-0.2811111111111111,1998-06-30
5.17111111111111,4.8,-6.09498,-7936.876356777777,-0.29194444444444445,1998-07-03
3.5166666666666666,5.5625,-6.08952,-8003.533480800002,-0.32138888888888884,1998-07-04
0.9166666666666666,8.225000000000001,-6.17936,-7725.811776944442,-0.035555555555555576,1998-07-05
0.8866666666666667,11.8375,-6.4500399999999996,-7674.941607522223,-0.007222222222222283,1998-07-06
0.831111111111111,11.1375,-6.0775,-7767.0289755,-0.23027777777777775,1998-07-07
0.881111111111111,13.05,-6.04332,-7576.741322933334,-0.26222222222222225,1998-07-08
0.8322222222222223,10.3125,-6.0623200000000015,-7727.279180855556,-0.23222222222222227,1998-07-09
0.8299999999999998,8.2625,-6.150779999999998,-8307.365861844442,-0.2880555555555557,1998-07-10
1.2766666666666666,5.5,-6.117579999999999,-8147.274703911113,-0.3472222222222222,1998-07-11
0.7477777777777778,1.6625,-6.141660000000002,-7915.254775444446,-0.14277777777777773,1998-07-12
0.8322222222222223,10.8625,-6.085399999999999,-7893.985040082221,-0.1519444444444445,1998-07-13
0.831111111111111,10.55,-5.967679999999997,-8415.002851944446,-0.018888888888888844,1998-07-14
0.8322222222222223,10.0,-6.138540000000002,-7960.155076111111,-0.15666666666666662,1998-07-15
0.831111111111111,10.5375,-6.134100000000001,-7899.666765355558,-0.13916666666666666,1998-07-16
0.831111111111111,10.537500000000001,-6.121079999999999,-7978.665506088891,-0.14388888888888884,1998-07-17
0.831111111111111,10.7375,-6.1009,-8032.021449366667,-0.16722222222222227,1998-07-18
0.8322222222222223,11.5375,-6.079019999999999,-7630.346190655556,-0.22333333333333338,1998-07-19
0.881111111111111,12.7375,-6.0859,-7718.792373833332,-0.22916666666666663,1998-07-20
0.891111111111111,13.462499999999999,-6.14624,-7844.827971644443,-0.2594444444444444,1998-07-21
0.881111111111111,12.9375,-6.12788,-7800.625595233333,-0.27666666666666667,1998-07-22
0.8822222222222221,12.9875,-6.0859,-7718.792373833332,-0.22805555555555557,1998-07-23
0.8822222222222221,12.9,-6.10942,-7705.491193088889,-0.2811111111111111,1998-07-24
0.8822222222222221,12.3875,-6.122359999999999,-7858.390059366667,-0.27944444444444444,1998-07-25
0.881111111111111,12.55,-6.145719999999999,-7844.827971644443,-0.26138888888888884,1998-07-26
0.881111111111111,12.7875,-6.1180400000000015,-7989.549993822223,-0.2794444444444444,1998-07-27
0.8822222222222221,12.375,-6.077379999999999,-7571.949074877777,-0.22083333333333333,1998-07-28
0.8322222222222223,11.375,-6.1471800000000005,-7813.9267759777795,-0.28055555555555556,1998-07-29
0.888888888888889,12.1375,-6.12918,-7664.784238611112,-0.22222222222222232,1998-07-30
0.8866666666666667,11.925,-6.07924,-7643.908278377778,-0.21777777777777785,1998-07-31
2.051111111111111,6.3125,-6.12918,-7664.784238611111,-0.22305555555555556,1998-08-03
2.344444444444444,6.0625,-6.103720000000001,-7925.7379765488895,-0.1627777777777778,1998-08-04
0.8377777777777776,8.649999999999999,-6.059899999999999,-7812.676448504445,-0.06861111111111115,1998-08-05
0.8322222222222223,10.1375,-6.0815,-7799.630012388889,-0.2613888888888888,1998-08-06
0.8300000000000001,11.087499999999999,-6.058160000000001,-7726.689450877779,-0.29833333333333334,1998-08-07
0.891111111111111,13.375,-6.06596,-7796.297313233334,-0.2983333333333334,1998-08-08
0.8322222222222223,10.975,-6.150779999999998,-8307.365861844442,-0.28805555555555556,1998-08-09
0.8355555555555554,7.949999999999999,-6.08416,-8288.320387388889,-0.29527777777777775,1998-08-10
4.427777777777778,4.8,-6.11806,-7965.781522755557,-0.17444444444444446,1998-08-11
0.6822222222222222,1.3624999999999998,-6.0813999999999995,-7504.533115733335,-0.07611111111111114,1998-08-12
0.891111111111111,13.4875,-6.057239999999999,-8421.688084555555,-0.12444444444444447,1998-08-13
0.888888888888889,12.6625,-6.14862,-7931.0383138333345,-0.09444444444444446,1998-08-14
0.888888888888889,12.6375,-6.1029800000000005,-7906.249918911113,-0.14750000000000002,1998-08-15
0.8822222222222221,12.675,-6.0842399999999985,-7918.766926522221,-0.1313888888888889,1998-08-16
0.881111111111111,12.95,-6.09904,-7966.250153911111,-0.1397222222222222,1998-08-17
0.8822222222222221,12.649999999999999,-6.138380000000001,-8023.950230222223,-0.1791666666666666,1998-08-18
0.8866666666666667,12.0625,-6.12564,-7664.784238611111,-0.22222222222222224,1998-08-19
0.888888888888889,12.15,-6.1245,-8037.637211000001,-0.18277777777777776,1998-08-20
0.888888888888889,12.15,-6.04794,-8056.729011055555,-0.18472222222222218,1998-08-21
0.8877777777777777,11.575,-6.13152,-7813.775500688888,-0.11750000000000002,1998-08-22
0.8788888888888888,12.275,-6.05718,-7983.225264777779,-0.14388888888888887,1998-08-23
0.888888888888889,12.375,-6.090159999999999,-8016.224962611111,-0.14055555555555554,1998-08-24
0.8866666666666667,12.05,-6.141420000000002,-7960.155076111111,-0.18416666666666665,1998-08-25
0.888888888888889,12.125,-6.141400000000002,-7960.155076111111,-0.15666666666666662,1998-08-26
0.8322222222222223,11.274999999999999,-6.096979999999999,-8016.368927477776,-0.18583333333333338,1998-08-27
0.8377777777777776,9.75,-6.06632,-7883.740517811112,-0.13694444444444442,1998-08-28
0.8377777777777776,8.7,-6.124880000000001,-7894.204215222223,-0.14388888888888884,1998-08-29
0.8355555555555554,9.5125,-6.1395,-7811.308127722223,-0.2055555555555556,1998-08-30
0.8344444444444445,9.875,-6.121720000000002,-7923.7505443888895,-0.11722222222222219,1998-08-31
2.0533333333333332,6.0625,-6.059799999999998,-7509.931154066668,-0.0725,1998-09-03
2.0233333333333334,5.75,-6.044779999999999,-8357.733645988888,-0.0797222222222222,1998-09-04
0.8366666666666667,9.225,-6.079579999999997,-7704.956595237777,-0.032222222222222235,1998-09-05
0.8322222222222223,9.587499999999999,-6.1531199999999995,-8077.316811811111,-0.39222222222222236,1998-09-06
0.831111111111111,10.625,-6.0677,-7716.339008466668,-0.25888888888888884,1998-09-07
0.891111111111111,13.375,-6.0623200000000015,-7727.279180855556,-0.23222222222222222,1998-09-08
0.8322222222222223,10.9375,-6.1161,-8523.665115322223,-0.273611111111111,1998-09-09
0.9088888888888889,7.6,-6.120379999999999,-8103.0319322333335,-0.3769444444444445,1998-09-10
4.421111111111111,4.6125,-6.134100000000001,-7899.666765355556,-0.13916666666666666,1998-09-11
0.7533333333333333,1.4625000000000001,-6.1439200000000005,-7894.870577222222,-0.09388888888888894,1998-09-12
1.1966666666666668,7.550000000000001,-6.084919999999999,-8076.402333297779,-0.1294444444444445,1998-09-13
0.42777777777777776,7.075,-6.0362800000000005,-7991.28257164889,-0.1808333333333334,1998-09-14
0.4144444444444445,7.2375,-6.08678,-7997.500411326667,-0.155,1998-09-15
0.4144444444444445,7.3875,-6.0702799999999995,-8017.9032741599995,-0.1886111111111111,1998-09-16
0.8355555555555554,8.8125,-6.097199999999999,-8083.381374882223,-0.15416666666666673,1998-09-17
0.8377777777777776,9.0375,-6.090379999999999,-8013.413228548887,-0.15416666666666667,1998-09-18
0.8377777777777776,9.2,-6.06806,-8227.522527626668,-0.11333333333333333,1998-09-19
0.8399999999999999,8.5875,-6.072539999999999,-8312.224493526666,-0.18194444444444446,1998-09-20
0.8377777777777776,8.95,-6.03446,-8197.698755482223,-0.1433333333333333,1998-09-21
0.8377777777777776,8.662500000000001,-6.011619999999999,-8501.135944333333,-0.18555555555555558,1998-09-22
0.8377777777777776,8.775,-5.99574,-8707.221659022223,-0.21583333333333338,1998-09-23
0.8377777777777776,9.2,-5.994639999999999,-8501.135944333335,-0.14305555555555555,1998-09-24
0.9111111111111111,8.525,-6.07314,-8168.519643859999,-0.1833333333333333,1998-09-25
0.8377777777777776,8.837499999999999,-6.10618,-8067.538732071112,-0.17472222222222222,1998-09-26
0.8399999999999999,8.975000000000001,-6.07984,-8027.130665415554,-0.20861111111111114,1998-09-27
0.8366666666666667,8.325,-6.10404,-7925.737976548888,-0.16277777777777783,1998-09-28
0.8355555555555554,8.7375,-6.104699999999999,-8067.538732071112,-0.17472222222222222,1998-09-29
0.8366666666666667,8.425,-6.069379999999999,-8085.7217721044435,-0.09277777777777779,1998-09-30
4.084444444444445,3.6125,-6.072479999999999,-8312.224493526666,-0.18194444444444446,1998-10-03
5.171111111111111,4.8375,-6.09416,-8230.324480271109,-0.18277777777777782,1998-10-04
0.8333333333333333,9.662500000000001,-6.121039999999997,-7833.385666393333,0.028611111111111143,1998-10-05
0.831111111111111,10.3,-6.153759999999999,-8153.330271233333,-0.3986111111111111,1998-10-06
0.831111111111111,10.45,-6.171920000000002,-7888.2052631,-0.1352777777777778,1998-10-07
0.891111111111111,13.3125,-5.98318,-7746.588704211111,-0.2930555555555556,1998-10-08
0.8899999999999999,11.7125,-6.1161,-8523.665115322223,-0.2736111111111111,1998-10-09
0.4166666666666667,7.4625,-6.10186,-7767.028975499999,-0.26138888888888895,1998-10-10
1.2666666666666666,5.7125,-6.134100000000001,-7899.666765355556,-0.14388888888888884,1998-10-11
1.708888888888889,1.85,-5.996719999999998,-7720.60130776,-0.06750000000000003,1998-10-12
0.43,7.0625,-6.072539999999999,-8312.224493526666,-0.1819444444444444,1998-10-13
0.3822222222222222,7.0,-6.0872399999999995,-7997.500411326667,-0.13861111111111116,1998-10-14
0.4166666666666667,7.1625,-6.069379999999998,-8002.692973415555,-0.06305555555555556,1998-10-15
0.4133333333333334,7.2125,-6.069019999999997,-7915.469529582224,-0.10416666666666671,1998-10-16
0.9066666666666666,7.8,-6.011999999999999,-7916.919353737778,-0.05194444444444446,1998-10-17
0.8366666666666667,8.3375,-6.068559999999998,-7915.469529582222,-0.10416666666666671,1998-10-18
0.9077777777777778,7.8125,-6.069019999999997,-7915.469529582222,-0.10416666666666666,1998-10-19
0.16888888888888892,7.5125,-6.076199999999998,-8018.605790637778,-0.09972222222222221,1998-10-20
0.3822222222222222,6.7875,-6.0965,-8016.103671548888,-0.1636111111111111,1998-10-21
0.12555555555555556,7.075,-6.08964,-8202.249449826666,-0.17361111111111113,1998-10-22
0.41555555555555557,7.1125,-6.055159999999998,-8115.893372271113,-0.09472222222222222,1998-10-23
1.3433333333333333,7.4624999999999995,-5.961419999999999,-8667.650693633334,-0.20444444444444437,1998-10-24
1.1966666666666668,7.6375,-5.959759999999999,-8411.446184444447,0.025277777777777788,1998-10-25
0.4144444444444445,7.35,-6.034019999999998,-8579.65512246,-0.22499999999999995,1998-10-26
0.09,6.925000000000001,-5.9952999999999985,-8514.508776277778,-0.16666666666666669,1998-10-27
0.38,7.550000000000001,-5.994639999999999,-8501.135944333333,-0.14305555555555555,1998-10-28
1.7977777777777775,7.8999999999999995,-6.0992999999999995,-8121.043581748888,-0.15472222222222226,1998-10-29
0.41555555555555557,6.7875,-6.093960000000001,-8152.472691415556,-0.14416666666666667,1998-10-30
0.32666666666666666,5.925,-6.078899999999999,-8174.68290036,-0.19749999999999995,1998-10-31
0.6211111111111112,2.0,-6.081799999999999,-8174.68290036,-0.1897222222222222,1998-11-03
5.446666666666666,5.050000000000001,-5.86284,-8267.066214122222,0.056944444444444436,1998-11-04
0.8333333333333333,10.425,-5.884059999999998,-8668.224151044444,-0.1902777777777779,1998-11-05
0.8333333333333333,9.475000000000001,-6.067139999999999,-7760.876387204442,0.011111111111111113,1998-11-06
0.831111111111111,10.7375,-6.17936,-7725.811776944443,-0.03555555555555552,1998-11-07
0.892222222222222,14.05,-6.1105599999999995,-7718.792373833332,-0.2811111111111111,1998-11-08
0.8333333333333333,10.7625,-6.069560000000001,-8085.7129120888885,-0.2825,1998-11-09
0.42777777777777776,7.1875,-6.069560000000001,-8085.7129120888885,-0.2825,1998-11-10
0.43000000000000005,6.7375,-6.135919999999999,-8129.567302977778,-0.26833333333333326,1998-11-11
3.232222222222223,2.675,-6.07852,-7872.310772655558,-0.2675,1998-11-12
4.427777777777778,4.6375,-5.9746000000000015,-8029.012989922223,0.5566666666666666,1998-11-13
1.9922222222222223,4.1125,-5.934100000000003,-7867.124090777778,0.5875,1998-11-14
4.417777777777777,4.55,-6.472040000000002,-8095.702477933332,0.7136111111111111,1998-11-15
3.1755555555555555,4.3125,-6.000959999999998,-8611.507577737779,-0.15555555555555556,1998-11-16
3.148888888888889,3.7875,-6.020579999999998,-8547.688754722221,-0.18111111111111117,1998-11-17
2.058888888888889,3.0125,-6.080700000000001,-8076.402333297779,-0.13277777777777777,1998-11-18
4.664444444444444,3.3875,-6.056059999999999,-8115.893372271111,-0.14000000000000007,1998-11-19
0.8088888888888889,2.3625,-6.07314,-8168.5196438600005,-0.18333333333333335,1998-11-20
1.5166666666666666,1.4125,-6.10702,-8013.228178682223,-0.19277777777777777,1998-11-21
1.7277777777777779,1.3,-6.102399999999999,-7925.737976548888,-0.16277777777777777,1998-11-22
1.7022222222222223,1.425,-6.103720000000001,-7925.737976548888,-0.16277777777777777,1998-11-23
4.667777777777778,2.8,-6.09482,-7969.762289437776,-0.16166666666666663,1998-11-24
4.586666666666667,3.6125,-6.041259999999999,-8214.630542442223,-0.05361111111111112,1998-11-25
4.61888888888889,3.95,-6.001179999999997,-8426.141425244443,-0.07222222222222226,1998-11-26
4.084444444444445,3.875,-6.024900000000001,-8445.438999244445,-0.15833333333333333,1998-11-27
4.586666666666667,3.725,-6.04124,-8100.879710337777,-0.12166666666666671,1998-11-28
2.0311111111111115,3.05,-6.056059999999999,-8115.893372271111,-0.09305555555555553,1998-11-29
4.664444444444444,3.3,-6.1064799999999995,-8156.370952366667,-0.1622222222222222,1998-11-30
5.224444444444444,2.9375,-6.089060000000001,-7954.836590908888,-0.20777777777777778,1998-12-03
5.475555555555555,4.6125,-6.026619999999999,-8228.596851593335,-0.058333333333333376,1998-12-04
0.8333333333333333,10.6625,-6.0440999999999985,-8505.929581499997,-0.2427777777777778,1998-12-05
1.3199999999999998,7.05,-6.216839999999999,-8371.685277144443,-0.2280555555555556,1998-12-06
0.831111111111111,10.425,-6.087739999999999,-8262.447735115556,-0.15111111111111117,1998-12-07
0.892222222222222,14.0875,-5.989819999999998,-8560.930373577778,-0.20916666666666656,1998-12-08
0.8366666666666667,9.287500000000001,-6.103579999999998,-7694.671956026667,0.028611111111111115,1998-12-09
0.42777777777777776,7.2125,-6.45384,-7686.524710411111,-0.0025000000000000022,1998-12-10
2.9911111111111115,5.275,-6.149219999999999,-7749.725213011111,-0.18361111111111109,1998-12-11
4.664444444444444,3.4,-6.069560000000001,-8085.7129120888885,-0.2825,1998-12-12
1.9922222222222223,3.875,-6.091019999999999,-7973.360455844445,-0.25555555555555554,1998-12-13
1.7177777777777776,3.6875,-6.087179999999998,-8016.105049733333,-0.25555555555555554,1998-12-14
1.7311111111111113,4.8875,-5.98318,-7746.588704211111,-0.29305555555555557,1998-12-15
1.7311111111111113,4.7,-5.987400000000002,-7836.654102733332,0.5794444444444444,1998-12-16
1.7311111111111113,4.699999999999999,-6.324340000000005,-8107.793156199999,0.6119444444444444,1998-12-17
1.7311111111111113,4.625,-6.530319999999999,-8233.228706766666,0.6633333333333333,1998-12-18
1.7177777777777776,3.3375,-5.9481199999999985,-8591.014332033334,-0.10638888888888892,1998-12-19
1.9900000000000002,3.65,-5.883619999999999,-8688.427160844443,-0.11027777777777781,1998-12-20
4.595555555555556,3.625,-5.948419999999998,-8643.0700931,-0.16499999999999998,1998-12-21
0.8033333333333331,2.1500000000000004,-5.948079999999999,-8598.23867277778,-0.20833333333333334,1998-12-22
